sha,message,author,date
14b553897ebef832305984e2737400d787ac61c7,Tests.,chriseth,2019-01-23T10:12:49Z
e3791d6dcff4fccd6f3b8e54abda953eb624799f,Fix reported packed encoded size for arrays and structs.,chriseth,2019-01-22T11:30:46Z
24b1de7df00f065fba4e7979d815d8406fc7b13e,This PR refactors and shares oss-fuzz specific test harness code with the afl fuzzer harness. ChangeLog updated.,Bhargava Shastry,2019-01-17T10:19:54Z
ea292393a3fd382c7cb9e1b18f0afaae473cd1b8,Merge pull request #5838 from maxsam4/useLiteralContent-patch,chriseth,2019-01-23T09:35:32Z
2f91781a809eb85978a56bef6758a9a3cf2fa773,useLiteralContent data validation,Mudit Gupta,2019-01-23T04:52:27Z
8c4c581eedb300d0bbd5b2f70ad61583c4fb8a9d,Add disco.,chriseth,2019-01-22T21:26:38Z
628d665474383faa7a5f1c8632f50da28174ea51,Merge pull request #5843 from ethereum/abi-typos,chriseth,2019-01-22T17:44:09Z
7582d72d74174592604ca4907e74e63ef677ac64,Merge pull request #5851 from ethereum/chriseth-patch-1,chriseth,2019-01-22T17:38:06Z
aaf620621fbd10f2eb5e362f5bc17cb2534d9085,[DOCS] Fix mention of commandline parameter.,chriseth,2019-01-22T17:36:26Z
7a17e7f3260c79e1f369ae3189d8c4a862961b3b,Merge pull request #5106 from ethereum/zeppelin,chriseth,2019-01-22T17:33:45Z
bfdeecccd83927f8e8e519937cb2473383a6789f,Merge pull request #5849 from ethereum/libsolc-docs,chriseth,2019-01-22T17:29:08Z
a010e4516674c6c60c066e668a70e27a2bb5f229,Merge pull request #5842 from ethereum/refactorStructEncoding,chriseth,2019-01-22T17:24:03Z
0a3beb72f27f6fcf75ab3fe67f2cb0b1c00924b7,Some improvements to the ppa release script.,chriseth,2019-01-22T17:22:54Z
1684c70f7d3902d0299944e845abf30edd49e225,Document the libsolc API,Alex Beregszaszi,2019-01-22T17:18:27Z
028bc7d20aece93decad4989bc42a14e3671aeb2,Only replace solc-js copies in directories present during externalTests,Alex Beregszaszi,2019-01-22T16:45:49Z
a52de117ea58f97b799321fb7ea7be7cc1294873,Do not use fork of openzeppelin anymore,Alex Beregszaszi,2018-09-27T01:00:36Z
26c06550b04cdd90b5eded68d189d8875bfcbffd,Merge pull request #5848 from ethereum/release,chriseth,2019-01-22T15:56:17Z
28f9247cbffe123ca0c170a5784dd3fcd7cc1ec8,Merge pull request #5847 from ethereum/bumpVersion,chriseth,2019-01-22T15:53:52Z
70896deb67e040a73872e1bdae8ef82e84b3c9b6,Update version and changelog.,chriseth,2019-01-22T15:46:05Z
0a1ec5023adc00b42fec55a3a6ecdcf120d5eb89,Merge pull request #5799 from ethereum/faq-strings,Chris Chinchilla,2019-01-22T14:49:45Z
3f2898ea47b8619d7560b1e0a97e98edcc10c3af,Do not ignore revertOnFailure flag when validating Address/Contract,Alex Beregszaszi,2019-01-17T23:41:13Z
01e87cfc0834a3e133f0cd3084ac76f5b2728773,Refactor struct encoder.,chriseth,2019-01-22T12:46:33Z
10d17f245839f208ec5085309022a32cd2502f55,Merge pull request #5836 from ethereum/develop,chriseth,2019-01-22T12:49:41Z
0ecafe032a84cb6960545dd7f18733430c1f782d,Merge pull request #5828 from ethereum/faq-trunc-check,chriseth,2019-01-22T11:58:43Z
9a8882c9fc2e296d32be31ff9754cb554133ffc6,Move string manipulation FAQ items to type docs,Chris Ward,2019-01-16T13:43:47Z
96fae0c2201caf33b134e40d770927ee60074fe6,Move FAQ item about truncation checks,Chris Ward,2019-01-20T17:32:59Z
fd3bdcb747fcbd5a7493da958ec56c8b0916bde3,Merge pull request #5833 from ethereum/use050external,chriseth,2019-01-22T11:44:31Z
d87d9a267eb9aff212dae9ee173c26a122b2167a,Merge pull request #5834 from ethereum/prepareRelease,chriseth,2019-01-22T11:26:22Z
faa66983aeeac03c63cc1c0871d258370279dc29,Use v0.5.0 tag of solc-js repository for external tests.,chriseth,2019-01-21T22:33:41Z
43fb38a84ecd0f4c1ce9aba4a208c23ad656689b,Update changelog for release.,chriseth,2019-01-22T08:03:19Z
7b66eb273d6e1c17882471f24333afd7e53de44e,Merge pull request #5832 from ethereum/introduceEncodingOptions,chriseth,2019-01-21T22:53:21Z
f33b81676f9d97b6dc0fa30804cb06f850bccd34,Merge pull request #5831 from ethereum/soljsonPatchBackwardsCompatible,chriseth,2019-01-21T22:26:22Z
05b0d32e0a16c40cd839af80f465f16c657a84c0,Merge pull request #5718 from ethereum/smt_external_functions,chriseth,2019-01-21T17:36:09Z
7a69455c1351e1acd3f9a30bcc621f3f4719eedd,Provide ABI encoding options as single struct parameter.,chriseth,2019-01-21T15:43:32Z
4c9bbd85e6cf0f15906ba4aa84b907617e409f82,Patch soljson.js to provide backwards compatibility with older emscripten versions.,chriseth,2019-01-21T14:30:29Z
8f694d5119dad14ca1bce4201f9ccc617e206774,Merge pull request #5796 from ethereum/faq-send-payable,chriseth,2019-01-21T13:56:50Z
ec6b6602517ba12d9b3c296515d411cc486a6b42,Merge pull request #5822 from ethereum/emscripten-1.38.22,chriseth,2019-01-21T12:56:35Z
ad20e14c8e81d3cfd785dc4776c22b3d900528e1,Merge pull request #5827 from ethereum/idio-memory-array,Alex Beregszaszi,2019-01-21T12:29:19Z
7f8ceaadab0c265674b591aa50cfeb8910628b9f,[SMTChecker] Clear state knowledge after external function calls,Leonardo Alt,2018-12-20T17:11:20Z
f8e9aed839dce87cebb3e27f20ee8dbe4b782a84,Merge pull request #5717 from ethereum/smt_typecast,chriseth,2019-01-21T11:35:07Z
ea790e3b7ed445ef632ea76958538c1d084001f0,Merge pull request #5806 from ethereum/calldataStructs,chriseth,2019-01-21T11:03:32Z
da73e253988788ee0733425174e99520b320a7fd,Merge pull request #5797 from ethereum/faq-array-pass,Chris Chinchilla,2019-01-21T10:57:01Z
a1df27ae3d65d22e69c1bf6b812e69d3d92a28cc,Merge payable FAQ item,Chris Ward,2019-01-16T12:36:59Z
f39993ced653d6c34338e8aa85d7c664faa6af1d,Readd example,Chris Ward,2019-01-21T10:33:11Z
606c2b99456c6be4cb1f563edee5286787b67490,Merge pull request #5816 from esaulpaugh/develop,chriseth,2019-01-21T09:42:13Z
610ef9f1999c1dd201a121334394b10f6ac54bc7,Disallow calldata structs.,Daniel Kirchner,2019-01-17T11:59:11Z
f4130d7910d78f741663f0bbb9df8537b64986e1,Further clarify in-memory arrays,Chris Ward,2019-01-20T17:11:24Z
d3270bc31174d6c155314231e07755c4bb055729,Merge pull request #5824 from ethereum/boost-cleanup,Daniel Kirchner,2019-01-19T13:40:57Z
b1d43a868c1d5dc63731ca1672fd827d4bd536cb,Add error condition if compiling with Boost <1.65,Alex Beregszaszi,2019-01-18T18:13:59Z
6a32f7e4445372fe97c4b6a2415b90dba2deb6db,Remove boost_multiprecision_number_compare_bug_workaround for Boost <=1.58,Alex Beregszaszi,2019-01-18T18:01:33Z
8c97fb1688f7d756c783c65504f400c7f5f5f7e5,Remove boost::filesystem::weakly_canonical workaround,Alex Beregszaszi,2019-01-18T17:59:32Z
128d2811d5aa84b3f155de0ea22fd0a295dc7023,Travis: make cache dependent on emscripten version,Alex Beregszaszi,2019-01-18T17:55:03Z
272566ac93ee27a34f17afa416403082e6da9d73,CircleCI: always rebuilt boost cache after emscripten udpate,Alex Beregszaszi,2019-01-18T17:03:50Z
a582f0bec10839ee999975405e59e5454c165b99,Update to emscripten 1.38.22,Alex Beregszaszi,2019-01-18T16:49:21Z
127c78ee64f3ad2c301d6805d96cb153df3eeeee,Merge pull request #5818 from ethereum/javascriptRuleListFix,Daniel Kirchner,2019-01-18T16:29:34Z
870b656eda5f854ecece7c06d093a7292c72fd59,Split up rule list generation further to prevent issues in browsers with the emscripten build.,Daniel Kirchner,2019-01-18T11:34:36Z
7b759866cbcde44915760a416d3e9f78f465adf2,Merge pull request #5817 from ethereum/refactoring,Alex Beregszaszi,2019-01-18T11:36:49Z
b7a86a124d658f0723f576e0f447773f3bec148b,Refactor TypeChecker::visit(FunctionDefinition const&).,Daniel Kirchner,2019-01-17T15:37:36Z
a766efc79fbcdf0aa2fc9210b20caf36f4258714,Add ContractDefinition::isInterface.,Daniel Kirchner,2019-01-17T11:59:11Z
bda0bc8f08883711f48c87d933f2f7d898d3aff0,improve packed encoding test vector,Evan Saulpaugh,2019-01-18T08:30:15Z
2ec997e697e306dd54165aad365406ee88c534cb,Merge pull request #5775 from ethereum/codeAccess,chriseth,2019-01-17T23:16:06Z
0711873a2f13d7b0f27e268fcd0a7683665f339d,Merge pull request #5794 from ethereum/ssaReverser,chriseth,2019-01-17T22:50:51Z
0b14d7a2d62d21a2ef72f151d4aba79690166d13,Merge pull request #5807 from ethereum/fixed_point_encoding,chriseth,2019-01-17T22:47:07Z
3f7bb4d027b3a8926f118329ea42c6171adc16bd,Merge pull request #5814 from tkopczynski/docs-fix-remove-word,Alex Beregszaszi,2019-01-17T21:47:33Z
369a368a3f06c9ef82e434f083f2b94cc2844e22,Remove unnecessary word,Tomek Kopczynski,2019-01-17T20:59:31Z
29f66b267426535c7ffe8eda09c3b50888dcdfc0,Stabilize SSAReverser.,Daniel Kirchner,2019-01-17T15:11:55Z
fd1658572463a246f602ae0fe161430429daa9e0,Undo second SSA transformation and add more tests.,Daniel Kirchner,2019-01-17T13:57:55Z
6de2d92f20d48d38797a628ee35e7615170cd63f,Add SSAReverser to the yul optimiser.,Daniel Kirchner,2019-01-16T10:44:45Z
2a92403690a4998ab097503231ac39f854b9c76c,Changelog entry.,chriseth,2019-01-17T19:37:34Z
2a0d4f358c6114740bb9fe063bc2620bd2d8724a,Add test for content of creationCode and runtimeCode.,chriseth,2019-01-17T13:58:31Z
29f6aa7d560a7d82a9088489e663a079a3b41f73,Do not create a copy of the assembly.,chriseth,2019-01-16T10:44:11Z
a9fa2658d8690f18aa14c599a305cf59a5cd4e3c,Add helper to show if contract can be deployed.,chriseth,2019-01-17T19:08:17Z
01ad4bffe7e16251efdf17121479369cabe5f993,Documentation.,chriseth,2019-01-16T09:55:18Z
fed56f33d562266726fa73df0d613c541eeb652c,Type is not reserved anymore.,chriseth,2019-01-15T22:05:07Z
4669b06ab448b61350bff23db12da1a8e9fff5fa,Warn if type(..).runtimeCode is used with assembly in the constructor.,chriseth,2019-01-15T21:49:15Z
0bfdaa500af6ae1a480f6f6f417a6a12ada0a313,Add code access dependency.,chriseth,2019-01-14T23:14:10Z
e6fee257e68e7b145a47eee8c5937db7a7a99849,Code generation for access to contract code.,chriseth,2019-01-10T15:44:31Z
2fcfb216b5dcb5cec2d70d2ee7647df47c8166ca,Syntax for meta type information.,chriseth,2019-01-10T15:28:39Z
44237211d1032c739636ab60a558521d60023b88,Tests.,chriseth,2019-01-10T11:11:55Z
7c07e9498664c9b9dec6f332490d51c7a920de8b,Merge pull request #4441 from ethereum/emscriptenBoostTest,Alex Beregszaszi,2019-01-17T18:42:00Z
5baac8470be4b82d53939e260d40f38d2fc15e6e,Use emscripten 1.38.8 on both travis and circle.,Daniel Kirchner,2018-07-11T15:15:03Z
6de10cb9da3a81befb050ba9b883bfd4b0524cf6,Merge pull request #5809 from ethereum/emscripten-strict,chriseth,2019-01-17T16:15:35Z
3f58505c76acf3f2ffe2c171aa1332a3eea02990,Remove obsolete ETH_EMSCRIPTEN option,Alex Beregszaszi,2019-01-17T15:23:19Z
ecdc00d569e5f53b2dac125ea04c85e68e0ae595,Set emscripten to strict mode (wrt deprecated compiler options).,Daniel Kirchner,2018-12-07T10:36:54Z
83e7233bb8923a83d7ecc093dae88b140336a137,Change error message and add tests,Leonardo Alt,2019-01-17T12:54:31Z
c96b760c472a134c59deb20c27e5252319c74e2b,Return TypeError is fixed point encoding is attempted.,Leonardo Alt,2019-01-17T12:36:06Z
d8f663429fb6757df11916ea411f822a5fd0a704,Merge pull request #5805 from ethereum/yulSwitchChangelogFix,chriseth,2019-01-17T12:06:31Z
1f06a94b5d200ca4fcbb580043ffec0c4fc549a5,Add missing Changelog entries for Yul switch changes.,Daniel Kirchner,2019-01-17T11:46:48Z
72c2100164c0dd86f55449492848f7df0fd883fe,Merge pull request #5800 from ethereum/wip/faq-call,Chris Chinchilla,2019-01-17T09:31:46Z
5279f9f03bdcaafaeaadb20121f8cab550b2ed9e,Update docs/units-and-global-variables.rst,Erik Kundt,2019-01-17T08:19:16Z
6841d78896b96fddb29be4acd49a27b5b3594374,Merge pull request #5801 from ethereum/idio-contract,Chris Chinchilla,2019-01-17T08:15:48Z
49f74a7bc1b7d8e814395168bc85e4a141da3ac4,Merge pull request #5798 from ethereum/faq-conversion,Chris Chinchilla,2019-01-17T08:14:55Z
78e764ef175d4755c37fd56cbd7fe161c178fd11,Merge pull request #5694 from ethereum/yul-ast-unique_ptr,chriseth,2019-01-16T16:26:09Z
131e23100cab1cb3d6a69ec09d8d25aab35861f9,Mention that there is no Cron in Ethereum,Chris Ward,2019-01-16T15:39:29Z
eab9e58e7e6b815e7dfb288510b49d52fe579fe2,Add call warning into main docs and remove FAQ item,Chris Ward,2019-01-16T15:11:23Z
065c3c87af0cd4f620d929a01b2902edf6c5892d,libyul: changing some AST members from shared_ptr<> to unique_ptr<>,Christian Parpart,2019-01-09T13:05:03Z
816e23c7f658f568a38d35a7b62d22d9001682ca,Remove FAQ Item,Chris Ward,2019-01-16T12:57:31Z
b58a6a4a04ef10d19b24cf80866bfce33091136d,Remove FAQ item,Chris Ward,2019-01-16T12:50:50Z
a10db051de404f9f049ad3a951c3b5a9de571697,[SMTChecker] Support basic typecast,Leonardo Alt,2018-12-20T12:20:07Z
778b14de260a7eeaea88867e39cfc226f1494e63,Merge pull request #5776 from ethereum/equivalentFunctionCombiner,chriseth,2019-01-16T10:47:57Z
82453a76a3b080c9ac467e9f98c7f82809db8c1e,Merge pull request #5787 from ethereum/boost-upgrade-and-circleci,Christian Parpart,2019-01-16T10:21:33Z
81f24f24e6d827d45b1ae1b22e88388d30db3dd0,Add equivalent function combiner as Yul optimizer step.,Daniel Kirchner,2019-01-10T19:29:30Z
6146c59a1aa4c082226a6051aa89a28446b0041d,Merge pull request #5793 from ethereum/switchLiteralSameValue,chriseth,2019-01-15T15:57:32Z
4c8f8e949143d0c680a8257adbcc768d908fae9a,Disallow mismatching types in switch cases and detect duplicates by value for number literals.,Daniel Kirchner,2019-01-15T12:40:10Z
f9ca5b78fb41c18fe0b538d0be909c9026269fbd,Merge pull request #5786 from ethereum/docs-split-micropayment,chriseth,2019-01-14T23:03:01Z
0010371a932a5c9afdc40282d2e10ae2e003accf,Split micropayments example into seperate file,Chris Ward,2019-01-14T08:54:07Z
af12697ddad9432ed8ddcd5ba199971083cdc28d,Merge pull request #5785 from ethereum/docs-split-safe-remote,chriseth,2019-01-14T22:51:55Z
7911efb24c626945ebe4324bba7c170e51cb02ff,Merge pull request #5784 from ethereum/docs-split-blind-auction,chriseth,2019-01-14T22:50:43Z
92b39b62558d228a40a7896b8d43e91b1e01ab1d,Merge pull request #5746 from ethereum/docs-split-functions,chriseth,2019-01-14T15:35:53Z
18cceba81f1f0bf45561dc924a68309a1b1878b8,Split functions docs,Chris Ward,2019-01-07T13:27:32Z
b7eaa4f8d3bfd4a1a04899f26bb1292ea1949f64,"Ensuring we use at least boost 1.65, build static on Xenial, and adapt CircleCI accordingly.",Christian Parpart,2019-01-14T11:21:06Z
2d4951edf73c7b2e8c1d91628f3e7ec22a2ea8da,Merge pull request #5790 from ethereum/faq-explicit-conversion,chriseth,2019-01-14T13:13:07Z
185d221909077e90de62c20ecba2a7ae35daca3c,Merge pull request #5788 from ethereum/remove-rnd-faq,chriseth,2019-01-14T13:12:35Z
d5d90850b464d79cb2f98c7d0b7e34da8f564a00,Merge pull request #5789 from ethereum/waq-multid-array,chriseth,2019-01-14T13:12:10Z
f4ee72494f5e6baa7ccf73bb8309f8e1b59446f6,"Remove explicit conversion FAQ item, covered elsewhere",Chris Ward,2018-12-19T16:51:33Z
b49f6781efae5d0fb289a42c303767c406376508,Remove Multi-dimensional array FAQ,Chris Ward,2019-01-09T13:35:57Z
dbe88755af2cf1593b92cd6a08a097fcd8db8c47,Remove random FAQ item,Chris Ward,2019-01-09T13:31:51Z
dea9999f47dfe9c0a54dd2251758c88fa055f532,Merge pull request #5770 from ethereum/docs-split-mapping-types,Chris Chinchilla,2019-01-14T09:55:48Z
6d4d0a53088c6864593db447408feb17f59ee0d8,Merge pull request #5772 from ethereum/docs-split-conversion,Chris Chinchilla,2019-01-14T09:55:20Z
620cbdc8001dc849f5cf620f8e2a3ed6f7668d4d,Split conversion sections into new doc,Chris Ward,2019-01-09T11:48:36Z
29088c4f4852049da5a5b43403b2a70cb4eb9795,Split mapping types into new file,Chris Ward,2019-01-09T11:25:45Z
ea47e382ba43fb4e1a7b0ab788989580379545bd,Split safe remote example into new file,Chris Ward,2019-01-14T08:45:08Z
7bc1f1a4a3824156c3e315d420d5e6a2047b4822,Split blind auction example into seperate doc,Chris Ward,2019-01-14T08:36:47Z
051df31924e7d10351e9a3abd4becd3631e83391,Merge pull request #5783 from ethereum/docs-split-ex-vote,Chris Chinchilla,2019-01-14T08:32:56Z
06ca903b370ca0188b20dc568b87d01fae5a7b57,Split voting example into seperate file,Chris Ward,2019-01-14T07:41:10Z
94688d2fa2de039a6d422f48c8f0d819eeaecafa,Merge pull request #5777 from ethereum/windowsCodeSizeFix,Christian Parpart,2019-01-11T12:42:57Z
5a99623fec7d03b5bd4158cb3cf58e95fe46359b,Avoid explicit conversion from Block to Statement in CodeSize visit.,Daniel Kirchner,2019-01-11T11:47:45Z
e63aa03791a1e30170347129ca1774bfeb460949,Merge pull request #5757 from fulldecent/feature-latest-version,chriseth,2019-01-10T11:09:35Z
52fd20e98c140fbc9d177ebc28d366e7da6c3876,Use latest version in code snippets.,William Entriken,2019-01-07T21:29:36Z
950e193642f46f9e0f66b639e8dda059d149635b,Merge pull request #5765 from ethereum/unreachableCode,chriseth,2019-01-10T10:31:54Z
a379873acce9da89609d6c2daac2ef785747f1ff,Merge pull request #5774 from ethereum/variablesAreFree,chriseth,2019-01-10T10:10:34Z
a414e13b7a56315ece4af2fc58739f84df7f50c1,Merge pull request #5771 from ethereum/docs-split-operators,Chris Chinchilla,2019-01-10T09:44:33Z
31033fb4739492db89b8fe93caae2105f1a97fed,Merge pull request #5769 from ethereum/docs-split-reference-types,Chris Chinchilla,2019-01-10T09:41:43Z
13bf83ad1cc0a9d08819d625548fcbcdc41da2ad,Merge pull request #5768 from ethereum/docs-split-value-types,Chris Chinchilla,2019-01-10T09:41:13Z
0dfd4a726eb7e6fa8a5e886a0d80bb5bf3d9b7dc,Warn about unreachable code.,Daniel Kirchner,2019-01-08T18:33:46Z
b7ef8509554768de04d1cf7d11b122e98ab43ae8,Update tests.,chriseth,2019-01-09T15:51:23Z
d9c677366414f926a58ce644670a6006b8cfcb79,Adjust inlining thresholds.,chriseth,2019-01-09T15:51:09Z
edda79eec546674c8c1f0128c63939921f4ff1f2,Variables are free with regards to code size.,chriseth,2019-01-09T15:50:41Z
63319cfdcd7668a75caaacd0d8f3a83a62c31525,Merge pull request #5764 from ethereum/moreTuning,chriseth,2019-01-09T15:56:58Z
4cc102fa61116036e0d7c811f081deecbaaf7cba,Split operators involving LValues into new doc,Chris Ward,2019-01-09T11:37:20Z
47399a6e2bcd5504d79c0fcf7ac9b89287bfac69,Split Reference types doc into new file,Chris Ward,2019-01-09T11:15:58Z
874174bd4742303d16dd76a85eeda264caaa6e22,Split Value Types docs,Chris Ward,2019-01-09T11:06:37Z
9244b8ea5ab6e1185a67c8120bf8b78e072bf66d,More code for optimizer tuning.,chriseth,2019-01-08T17:07:14Z
60d836424f987ac7bf05673242618e5794379646,Merge pull request #5761 from ethereum/useFlattener,chriseth,2019-01-08T16:41:00Z
5b8b016fae761866a4652285fb193123a0f5f11e,Use the block flattener.,chriseth,2019-01-08T14:19:35Z
884d51c1f2bfc5aca7b69f6efe5fd8c475ce0dcc,Merge pull request #5759 from ethereum/anotherBigTest,chriseth,2019-01-08T15:01:41Z
a0ca746cbb82196119b67b18aeb7d347b6a84248,Merge pull request #5760 from ethereum/grouperIdempotent,chriseth,2019-01-08T14:37:30Z
2d19903d1af69e517f0362730a77ad3e768522d5,Another ABI test case for the optimizer.,chriseth,2019-01-08T13:44:06Z
f5b24a38b8006b66f5e5bed37e8041d87998eddf,Make function grouper idempotent.,chriseth,2019-01-08T14:03:40Z
6414d63906d1a768d4f8829eca49d6020630a261,Merge pull request #5716 from ethereum/fixDataSizeOffset,chriseth,2019-01-07T23:07:42Z
8da3aa14ded6fdbeb14822c3fd1524bd597d50df,Merge pull request #5744 from ethereum/docs-split-func-mod,chriseth,2019-01-07T23:07:17Z
28c25efc809f450307115b0addf62debd482ae2e,Merge pull request #5756 from ethereum/docs-split-libraries,chriseth,2019-01-07T23:06:06Z
44de865da1fddc8678f250b55440810c9981dd22,Merge pull request #5753 from ethereum/docs-split-interfaces,chriseth,2019-01-07T23:05:24Z
cfa119889224e6d6c9641dafe3099d90de7e4051,Merge pull request #5755 from ethereum/docs-split-using-for,chriseth,2019-01-07T23:05:00Z
cc99d636650d20a35a446d16f2b81d1fa8a2dabd,Split interfaces into new file,Chris Ward,2019-01-07T16:49:34Z
cb4e5936fdf1a7d22442c6da08b7ac3a4659f104,Merge pull request #5749 from ethereum/docs-split-abstract,chriseth,2019-01-07T23:00:24Z
139dd9fb24b9b71917bbc9c7e5c540a66a4baa81,Merge pull request #5748 from ethereum/docs-split-inheritance,chriseth,2019-01-07T22:59:14Z
3055aded92828d43fa8bc5d562a0d0f6cda5afee,Merge pull request #5747 from ethereum/docs-split-events,chriseth,2019-01-07T22:57:43Z
5ca509a4eaf93b4cde420547f3094c529f56bc6b,Split inheritance into new doc,Chris Ward,2019-01-07T14:37:33Z
da1d70e939f11523dccc87009219b22b39b48f15,Split events docs into file,Chris Ward,2019-01-07T13:50:21Z
f69af050cb54710d527a2601a376da11c9444755,Split Abstract Contracts docs to new file,Chris Ward,2019-01-07T14:45:39Z
13cd96136aa499303a4c2ed92848366ebd0b9343,Split libraries into new doc,Chris Ward,2019-01-07T17:05:27Z
c9b2e5da8f1218248284b14dc40cfe1c6b96e229,Split Function modifiers doc into smaller file,Chris Ward,2019-01-07T12:52:17Z
ee5eac4b3edcb36f092b9140323a6e1f8ffa11be,Split using for into new file,Chris Ward,2019-01-07T17:08:00Z
a2926cd9dcdddf681b87471cef8ed0c83c3aefd3,Merge pull request #5742 from ethereum/docs-split-vis-and-get,chriseth,2019-01-07T17:04:54Z
6888e08ef8ebcc1b70c429d832c7300a3890bfd9,Merge pull request #5739 from ethereum/docs-split-create-contracts,chriseth,2019-01-07T16:57:04Z
3503f3809d3fac509914234029021bd33127516e,Do not compile the contracts subdirectory.,chriseth,2019-01-07T16:52:31Z
26d47c7213ac8bb26fabd8d761567d940c55cfe3,Split creating contracts,Chris Ward,2019-01-07T10:04:31Z
40e1283d728b0f456bb8d23b73c7c3953004edfb,Merge pull request #5713 from ethereum/addAztek,chriseth,2019-01-07T16:25:41Z
937fc8538eed632ee114f48d5cecd1c63dd05f87,Changelog entry.,chriseth,2019-01-07T15:54:44Z
ace601b8f6ebe8097b9c587c96494058d51b3e8f,Tests.,chriseth,2018-12-20T16:39:52Z
5b73c2ae3bce09442572b5401a7bcccc2ffe7590,Take special functions that require literals into account.,chriseth,2018-12-20T16:22:17Z
9f5d34af7de481c5b8ce89057a6df2a3283d14b0,Merge pull request #5752 from ethereum/addDialect,chriseth,2019-01-07T16:23:05Z
9222eff08fad8e6a0ea7df8b299880f90c68c8b3,Make the dialect available everywhere.,chriseth,2018-12-20T17:55:32Z
b604b87272f9d18a8a4114f3343ab3dd6ffe81c3,Add AZTEK code as test.,chriseth,2018-12-20T13:57:59Z
165a6891212bd440a65da4084a823dccbf83a433,Merge pull request #5685 from androlo/develop,chriseth,2019-01-07T14:29:33Z
8b8ccd1e1a304aa1ada090613d2753cf5e634b50,Exclude included files,Chris Ward,2019-01-07T14:13:47Z
d9910f2a1258e8d16d7a57905dabcd09db4e6a8d,Merge pull request #5732 from ethereum/pragma-update,chriseth,2019-01-07T14:12:22Z
ce0b7e98d155064fd7e8c5ce938992f8e8efab83,Merge pull request #5745 from ethereum/docs-split-cons,chriseth,2019-01-07T14:08:36Z
d2105be57d62e5113a086b555a747ac7b4601b41,Move actual test files.,androlo,2018-12-18T19:48:56Z
6e626ad95502549d6b156c3b294990a450c590e1,Unify json and non-json commandline tests.,chriseth,2018-12-20T11:32:53Z
b18c8a60ffc59e8664a298cc595e79951b54ebd9,Use directories for tests.,androlo,2018-12-20T11:28:42Z
633228f1a74f9509af17ead951b0841fbffa12d3,Merge pull request #5710 from ethereum/moveTests,chriseth,2019-01-07T13:47:53Z
b06e84501b63cbc0e78fb7565b1029fcae1e4474,Merge pull request #5711 from ethereum/printCommandOnError,chriseth,2019-01-07T13:37:32Z
ff7bc85478126b02a713a46cd2eedb60edbb485b,Merge pull request #5741 from ethereum/fix-5730-SourceLocation,chriseth,2019-01-07T13:37:07Z
c00c0690e83097448db3250b6430043bed41839a,Merge pull request #5738 from ethereum/emscriptenBoost168,chriseth,2019-01-07T13:34:23Z
3631df5d883f0b3465dc8400067e28e206f05d57,Merge pull request #5620 from ethereum/rematOnlyOne,chriseth,2019-01-07T13:23:40Z
cefc6c433e1722364a1461a144b077e57e2ecafe,Update non-existant pragma 0.4.99 to 0.5.0,Chris Ward,2019-01-02T16:25:16Z
1da2c1f7e4a11f44a1a106088e2e99696658849a,Split Constant State Variables doc,Chris Ward,2019-01-07T13:14:26Z
64027265ab0eb5cd326ef2d884acb08f322697e2,Merge pull request #5743 from ethereum/srcTarball,chriseth,2019-01-07T13:12:37Z
2e9c70add0490a5157f393c78e29bb86f67111d7,"Use rematerializer if variable is unreferenced or value is ""cheap"".",chriseth,2018-12-05T22:42:55Z
17e781f8d218baf38d0a1b17fe271c6a1573fb1a,Change uid and gid for source tarball to 0:0.,Daniel Kirchner,2019-01-07T12:02:01Z
c265bc4c0d6a94ba28149a5f42ab28eaa2f4688d,Update to boost 1.68 for emscripten builds.,Daniel Kirchner,2019-01-07T09:55:52Z
aca9e581454585fab494a87febb7da3278e3aa7b,Merge pull request #5703 from ethereum/srcTarball,Alex Beregszaszi,2019-01-07T11:35:52Z
f7b7c59e274fa79072af575cdc6bf74bdcc9287e,Merge pull request #5734 from ItsNickBarry/deprecation-notices,chriseth,2019-01-07T11:28:19Z
4fa2a6865d0f3f4804384a964cf492e92a697ab4,Merge pull request #5720 from ethereum/docs_type_conversion,chriseth,2019-01-07T11:27:29Z
96d220163d6f35aa5ab218f6b6a5afcc46977dad,Merge pull request #5731 from poiresel/docs_spelling_fixes,chriseth,2019-01-07T11:26:50Z
ae107bde3c56e17c3cf8bce4e8446e2a0bd10361,Split Visibility and Getters doc,Chris Ward,2019-01-07T10:58:11Z
a0b8201442e62e61abf3c18a87dd1f201f83ac0f,Merge pull request #5727 from spmvg/develop,chriseth,2019-01-07T10:57:05Z
9e61dbad07c690c8f43528d193e1576a59f8558c,Adds new test for SourceReferenceExtractor to extract multiline location with a too long first line.,Christian Parpart,2019-01-07T10:56:43Z
f37990348a6227e65d3aade41686a5834b064044,Merge pull request #5698 from ethereum/chriseth-patch-2,chriseth,2019-01-07T10:52:46Z
016f77f4c3081a473e6cf0f2d8c3477f34540ad7,Merge pull request #5729 from chankruze/develop,chriseth,2019-01-07T10:52:06Z
c7074a365e3ff503b20c2a2f8638f5d3b7a8616b,Fixes SourceLocation extraction on multiline locations with a too long first line.,Christian Parpart,2019-01-07T10:33:14Z
12d00d38bd63d1722f4efe702df5ec21b8c01ecd,clarify antecedents in deprecation notices,Nick Barry,2019-01-03T06:35:06Z
